2024-11-27 05:41:54.89 | GuillaumeCharron | APP_v5.D.1.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-27 10:49:27.57 | GuillaumeCharron | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - La variable masterWorkbook est initialisée |  | 31
2024-11-27 10:49:27.73 | GuillaumeCharron | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - La copie est réussie |  | 31
2024-11-27 10:49:28.37 | GuillaumeCharron | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - Le fichier masterWorkbook est fermé |  | 31
2024-11-27 10:49:28.39 | GuillaumeCharron | APP_v5.D.1.xlsb | ThisWorkbook:BackupMasterFile | 1,9922 sec. | 31

2024-11-27 10:49:28.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username |  | 31
2024-11-27 10:49:28.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username | 0,0156 sec. | 31

2024-11-27 10:49:28.49 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Write_Info_On_Main_Menu |  | 31
2024-11-27 10:49:28.59 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Write_Info_On_Main_Menu | 0,0977 sec. | 31

2024-11-27 10:49:28.67 | GuillaumeCharron | APP_v5.D.1.xlsb | ThisWorkbook:Workbook_Open | 2,3398 sec. | 31

2024-11-27 10:58:03.99 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:Worksheet_Activate |  | 31
2024-11-27 10:58:04.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-27 10:58:04.36 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 0,3477 sec. | 31

2024-11-27 10:58:04.45 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 27 parsedDate='27/11/24' |  | 31
2024-11-27 10:58:04.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Build_Trial_Balance |  | 31
2024-11-27 10:58:04.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_AdvancedFilter_By_GL |  | 31
2024-11-27 10:58:04.75 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_AdvancedFilter_By_GL | 0,1406 sec. | 31

2024-11-27 10:58:06.14 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals |  | 31
2024-11-27 10:58:06.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals | 0,0352 sec. | 31

2024-11-27 10:58:06.19 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals |  | 31
2024-11-27 10:58:06.21 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals | 0,0312 sec. | 31

2024-11-27 10:58:06.75 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Build_Trial_Balance | 2,2227 sec. | 31

2024-11-27 10:58:06.77 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:Worksheet_Activate | 2,7812 sec. | 31

2024-11-27 10:58:08.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_Trans_For_Selected_Account |  | 31
2024-11-27 10:58:32.83 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_Trans_For_Selected_Account | 24,2812 sec. | 31

2024-11-27 10:59:25.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-27 10:59:25.04 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0352 sec. | 31

2024-11-27 11:00:28.45 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:Worksheet_Activate |  | 31
2024-11-27 11:00:28.47 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-27 11:00:28.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 0,3164 sec. | 31

2024-11-27 11:00:28.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 27 parsedDate='27/11/24' |  | 31
2024-11-27 11:00:28.93 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Build_Trial_Balance |  | 31
2024-11-27 11:00:29.02 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_AdvancedFilter_By_GL |  | 31
2024-11-27 11:00:29.16 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_AdvancedFilter_By_GL | 0,1367 sec. | 31

2024-11-27 11:00:30.50 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals |  | 31
2024-11-27 11:00:30.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals | 0,0352 sec. | 31

2024-11-27 11:00:30.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals |  | 31
2024-11-27 11:00:30.57 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals | 0,0312 sec. | 31

2024-11-27 11:00:31.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Build_Trial_Balance | 2,0820 sec. | 31

2024-11-27 11:00:31.04 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:Worksheet_Activate | 2,5898 sec. | 31

2024-11-27 11:02:25.04 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-27 11:02:25.07 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0352 sec. | 31

2024-11-27 11:02:27.17 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_Activate |  | 31
2024-11-27 11:02:27.19 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-27 11:02:27.36 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-27 11:02:27.43 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-27 11:02:27.50 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 0,3164 sec. | 31

2024-11-27 11:02:27.52 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-27 11:02:27.64 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-27 11:02:27.69 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-27 11:02:27.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Entête_Import_All | 0,2461 sec. | 31

2024-11-27 11:02:27.78 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-27 11:02:28.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Détails_Import_All | 0,2656 sec. | 31

2024-11-27 11:02:28.07 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-27 11:02:28.23 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,1719 sec. | 31

2024-11-27 11:02:28.31 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder(wshCAR_Liste_Agée) |  | 31
2024-11-27 11:02:28.33 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange - $B$4 |  | 31
2024-11-27 11:02:28.35 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange | 0,0195 sec. | 31

2024-11-27 11:02:28.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder | 0,0977 sec. | 31

2024-11-27 11:02:28.46 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_Change |  | 31
2024-11-27 11:02:28.47 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_Change | 0,0156 sec. | 31

2024-11-27 11:02:28.49 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange - $B$4 |  | 31
2024-11-27 11:02:28.52 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange | 0,0273 sec. | 31

2024-11-27 11:02:28.54 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_Activate | 1,3711 sec. | 31

2024-11-27 11:02:31.25 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange - $D$4 |  | 31
2024-11-27 11:02:31.27 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange | 0,0234 sec. | 31

2024-11-27 11:02:32.39 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange - $F$4 |  | 31
2024-11-27 11:02:32.41 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange | 0,0234 sec. | 31

2024-11-27 11:02:33.15 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange - $H$4 |  | 31
2024-11-27 11:02:33.18 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange | 0,0273 sec. | 31

2024-11-27 11:04:35.25 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange - $F$17:$F$52 |  | 31
2024-11-27 11:04:35.27 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange | 0,0234 sec. | 31

2024-11-27 11:06:10.35 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange - $E$20 |  | 31
2024-11-27 11:06:10.39 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange | 0,0352 sec. | 31

2024-11-27 11:07:54.34 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange - $F$30 |  | 31
2024-11-27 11:07:54.38 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange | 0,0312 sec. | 31

2024-11-27 11:09:16.62 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange - $K:$K |  | 31
2024-11-27 11:09:16.65 | GuillaumeCharron | APP_v5.D.1.xlsb | wshCAR_Liste_Agée:Worksheet_SelectionChange | 0,0312 sec. | 31

2024-11-27 11:09:18.97 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-27 11:09:18.00 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0312 sec. | 31

2024-11-27 11:09:27.06 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:Worksheet_Activate |  | 31
2024-11-27 11:09:27.09 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-27 11:09:28.29 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 1,2109 sec. | 31

2024-11-27 11:09:28.84 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 27 parsedDate='27/11/24' |  | 31
2024-11-27 11:09:29.21 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Build_Trial_Balance |  | 31
2024-11-27 11:09:29.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_AdvancedFilter_By_GL |  | 31
2024-11-27 11:09:30.84 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_AdvancedFilter_By_GL | 1,0625 sec. | 31

2024-11-27 11:09:45.52 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals |  | 31
2024-11-27 11:09:45.64 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals | 0,1289 sec. | 31

2024-11-27 11:09:45.66 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals |  | 31
2024-11-27 11:09:45.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_TB_Totals | 0,1250 sec. | 31

2024-11-27 11:09:46.70 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Build_Trial_Balance | 17,4844 sec. | 31

2024-11-27 11:09:46.72 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:Worksheet_Activate | 19,6562 sec. | 31

2024-11-27 11:10:30.72 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_Trans_For_Selected_Account |  | 31
2024-11-27 11:11:59.60 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_TB:GL_TB_Display_Trans_For_Selected_Account | 88,8906 sec. | 31

2024-11-27 11:17:29.63 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:wshGL_BV_Get_An_JE_Detail_Trans |  | 31
2024-11-27 11:17:30.60 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:wshGL_BV_Get_An_JE_Detail_Trans | 0,9766 sec. | 31

2024-11-27 11:17:30.63 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:wshGL_BV_Adjust_The_Shape |  | 31
2024-11-27 11:17:30.67 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:wshGL_BV_Adjust_The_Shape | 0,0430 sec. | 31

2024-11-27 11:18:01.24 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:wshGL_BV_Get_An_JE_Detail_Trans |  | 31
2024-11-27 11:18:02.25 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:wshGL_BV_Get_An_JE_Detail_Trans | 1,0078 sec. | 31

2024-11-27 11:18:02.27 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:wshGL_BV_Adjust_The_Shape |  | 31
2024-11-27 11:18:02.30 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_BV:wshGL_BV_Adjust_The_Shape | 0,0352 sec. | 31

2024-11-27 11:18:27.56 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-27 11:18:27.60 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0352 sec. | 31

2024-11-27 11:21:02.76 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Fournisseur_List_Import_All |  | 31
2024-11-27 11:21:03.22 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Fournisseur_List_Import_All | 0,4648 sec. | 31

2024-11-27 11:21:03.46 | GuillaumeCharron | APP_v5.D.1.xlsb | wshDEB_Saisie:Worksheet_Activate |  | 31
2024-11-27 11:21:03.48 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:DEB_Trans_Import_All |  | 31
2024-11-27 11:21:03.93 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:DEB_Trans_Import_All | 0,4414 sec. | 31

2024-11-27 11:21:03.94 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-27 11:21:05.32 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 1,3750 sec. | 31

2024-11-27 11:21:05.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Fournisseur_List_Import_All |  | 31
2024-11-27 11:21:05.71 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Fournisseur_List_Import_All | 0,3711 sec. | 31

2024-11-27 11:21:05.87 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder(wshDEB_Saisie) |  | 31
2024-11-27 11:21:06.70 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder | 0,8281 sec. | 31

2024-11-27 11:21:06.72 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 31
2024-11-27 11:21:07.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells | 0,3086 sec. | 31

2024-11-27 11:21:07.05 | GuillaumeCharron | APP_v5.D.1.xlsb | wshDEB_Saisie:Worksheet_Activate | 3,5898 sec. | 31

2024-11-27 11:21:17.16 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 30 parsedDate='30/11/24' |  | 31
2024-11-27 11:21:46.71 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Frais de communications |  | 31
2024-11-27 11:21:46.73 | GuillaumeCharron | APP_v5.D.1.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5070 |  | 31
2024-11-27 11:21:46.75 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | 0,0352 sec. | 31

2024-11-27 11:22:01.51 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Fournitures de bureau |  | 31
2024-11-27 11:22:01.54 | GuillaumeCharron | APP_v5.D.1.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5130 |  | 31
2024-11-27 11:22:01.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | 0,0391 sec. | 31

2024-11-27 11:22:10.00 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Update |  | 31
2024-11-27 11:22:11.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_To_DB |  | 31
2024-11-27 11:22:11.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_To_DB | 0,3789 sec. | 31

2024-11-27 11:22:11.57 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally |  | 31
2024-11-27 11:22:15.80 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally | 4,2344 sec. | 31

2024-11-27 11:22:15.85 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_GL_Posting_Preparation |  | 31
2024-11-27 11:22:15.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Posting:GL_Posting_To_DB |  | 31
2024-11-27 11:22:16.08 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Posting:GL_Posting_To_DB | 0,2070 sec. | 31

2024-11-27 11:22:16.10 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Posting:GL_Posting_Locally |  | 31
2024-11-27 11:22:22.98 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Posting:GL_Posting_Locally | 6,8828 sec. | 31

2024-11-27 11:22:23.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_GL_Posting_Preparation | 7,1562 sec. | 31

2024-11-27 11:22:25.70 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 31
2024-11-27 11:22:25.99 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells | 0,2969 sec. | 31

2024-11-27 11:22:26.04 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Update | 15,0391 sec. | 31

2024-11-27 11:22:30.40 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-27 11:22:30.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0352 sec. | 31

2024-11-27 12:24:58.89 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-27 12:24:58.92 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-27 12:24:59.10 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-27 12:24:59.17 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-27 12:24:59.26 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 0,3398 sec. | 31

2024-11-27 12:24:59.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:TEC_Import_All |  | 31
2024-11-27 12:24:59.60 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-27 12:24:59.84 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-27 12:24:59.94 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:TEC_Import_All | 0,6602 sec. | 31

2024-11-27 12:24:59.98 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate | 1,0820 sec. | 31

2024-11-27 12:25:02.21 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 31
2024-11-27 12:25:02.24 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate | 0,0273 sec. | 31

2024-11-27 12:25:02.69 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 31
2024-11-27 12:25:02.71 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 27 parsedDate='27/11/24' |  | 31
2024-11-27 12:25:02.73 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate | 0,0469 sec. | 31

2024-11-27 12:25:02.75 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate - 27/11/2024 |  | 31
2024-11-27 12:25:02.78 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/27/11/2024 |  | 31
2024-11-27 12:25:02.96 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,1836 sec. | 31

2024-11-27 12:25:02.98 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-27 12:25:03.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-27 12:25:03.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-27 12:25:03.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3164 sec. | 31

2024-11-27 12:25:03.37 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-27 12:25:03.59 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2227 sec. | 31

2024-11-27 12:25:03.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,6016 sec. | 31

2024-11-27 12:25:03.63 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-27 12:25:04.07 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,4453 sec. | 31

2024-11-27 12:25:04.23 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,2539 sec. | 31

2024-11-27 12:25:04.26 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate | 1,5039 sec. | 31

2024-11-27 12:25:07.92 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - teltec |  | 31
2024-11-27 12:25:07.94 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - teltec |  | 31
2024-11-27 12:25:07.96 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 346 | 0,0195 sec. | 31

2024-11-27 12:25:07.98 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 346 |  | 31
2024-11-27 12:25:07.00 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0781 sec. | 31

2024-11-27 12:25:08.85 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Groupe Teltech Inc. [François Tessier] |  | 31
2024-11-27 12:25:08.87 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Groupe Teltech Inc. [François Tessier] |  | 31
2024-11-27 12:25:08.89 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1541 | 0,0195 sec. | 31

2024-11-27 12:25:08.91 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1541 |  | 31
2024-11-27 12:25:08.93 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0781 sec. | 31

2024-11-27 12:25:20.86 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-27 12:25:20.89 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0234 sec. | 31

2024-11-27 12:25:21.92 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
